機種,LotNo,測定箇所,強度,破壊モード,コメント,設備,作業者,日時,テスト装置,テストグループ
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,11.374,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,11.948,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,11.670,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,10.299,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-P-P,11.360,2,,7,8011269,2020/09/25 10:08:30,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.606,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.799,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.814,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.783,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.675,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,10.634,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
MHL944H4711C4W0AA,20923DD006,PC-LED-C-L,11.360,2,,7,8011269,2020/09/25 10:09:34,4000 Optima_20236819,PULL CUT 25g
