Model_NM	QcParam_NO	Material_CD	Parameter_MAX	Parameter_MIN	Parameter_VAL	QcLine_MAX	QcLine_MIN	AimLine_VAL	AimRate_VAL	DS_FG	Del_FG	UpdUser_CD	LastUpd_DT	Equipment_NO	InnerUpperLimit	InnerLowerLimit	ParamGetUpperCond	ParamGetLowerCond	ResinGroup_CD
DB-2	17189	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:19.547		NULL	NULL	NULL	NULL	
DB-2	17190	NFSL757G120655          	NULL	NULL	5                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:19.870		NULL	NULL	NULL	NULL	
DB-2	17191	NFSL757G120655          	NULL	NULL	5                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:20.147		NULL	NULL	NULL	NULL	
DB-2	17192	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:20.450		NULL	NULL	NULL	NULL	
DB-2	17193	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:20.737		NULL	NULL	NULL	NULL	
DB-2	17209	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:36.213		NULL	NULL	NULL	NULL	
DB-2	17210	NFSL757G120655          	NULL	NULL	Dsp Same LF (Normal LF)                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:36.790		NULL	NULL	NULL	NULL	
DB-2	17211	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:37.670		NULL	NULL	NULL	NULL	
DB-2	17212	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:38.513		NULL	NULL	NULL	NULL	
DB-2	17213	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:39.343		NULL	NULL	NULL	NULL	
DB-2	17214	NFSL757G120655          	3.0000	3.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:40.187		NULL	NULL	NULL	NULL	
DB-2	17215	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:41.027		NULL	NULL	NULL	NULL	
DB-2	17238	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:57.047		NULL	NULL	NULL	NULL	
DB-2	17239	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:57.820		NULL	NULL	NULL	NULL	
DB-2	17240	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:58.647		NULL	NULL	NULL	NULL	
DB-2	17241	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:59.490		NULL	NULL	NULL	NULL	
DB-2	17242	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:00.383		NULL	NULL	NULL	NULL	
DB-2	17243	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:01.317		NULL	NULL	NULL	NULL	
DB-2	17244	NFSL757G120655          	NULL	NULL	800                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:02.313		NULL	NULL	NULL	NULL	
DB-2	17245	NFSL757G120655          	NULL	NULL	800                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:03.337		NULL	NULL	NULL	NULL	
DB-2	17263	NFSL757G120655          	NULL	NULL	Normal                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:13.533		NULL	NULL	NULL	NULL	
DB-2	17264	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:14.473		NULL	NULL	NULL	NULL	
DB-2	17185	NFSL757G120655          	NULL	NULL	ON                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:15.740		NULL	NULL	NULL	NULL	
DB-2	17202	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:32.100		NULL	NULL	NULL	NULL	
DB-2	17203	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:33.050		NULL	NULL	NULL	NULL	
DB-2	17204	NFSL757G120655          	NULL	NULL	Alternate from Top                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:34.033		NULL	NULL	NULL	NULL	
DB-2	17205	NFSL757G120655          	NULL	NULL	Alternate from Top                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:35.060		NULL	NULL	NULL	NULL	
DB-2	17206	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:35.340		NULL	NULL	NULL	NULL	
DB-2	17207	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:35.633		NULL	NULL	NULL	NULL	
DB-2	17208	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:35.930		NULL	NULL	NULL	NULL	
DB-2	17222	NFSL757G120655          	NULL	NULL	Reference                                                                                           	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:49.880		NULL	NULL	NULL	NULL	
DB-2	17223	NFSL757G120655          	NULL	NULL	Reference                                                                                           	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:50.450		NULL	NULL	NULL	NULL	
DB-2	17224	NFSL757G120655          	99999999.0000	0.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:50.727		NULL	NULL	NULL	NULL	
DB-2	17225	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:51.057		NULL	NULL	NULL	NULL	
DB-2	17226	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:51.407		NULL	NULL	NULL	NULL	
DB-2	17227	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:51.720		NULL	NULL	NULL	NULL	
DB-2	17228	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:52.007		NULL	NULL	NULL	NULL	
DB-2	17229	NFSL757G120655          	NULL	NULL	Normal                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:52.380		NULL	NULL	NULL	NULL	
DB-2	17230	NFSL757G120655          	NULL	NULL	5                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:52.963		NULL	NULL	NULL	NULL	
DB-2	17246	NFSL757G120655          	NULL	NULL	Stop                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:04.437		NULL	NULL	NULL	NULL	
DB-2	17247	NFSL757G120655          	NULL	NULL	Stop                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:05.560		NULL	NULL	NULL	NULL	
DB-2	17248	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:06.290		NULL	NULL	NULL	NULL	
DB-2	17249	NFSL757G120655          	NULL	NULL	Epoxy Area Size Check                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:06.573		NULL	NULL	NULL	NULL	
DB-2	17250	NFSL757G120655          	NULL	NULL	Epoxy Area Size Check                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:06.853		NULL	NULL	NULL	NULL	
DB-2	17251	NFSL757G120655          	NULL	NULL	Epoxy Area Size Check                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:07.163		NULL	NULL	NULL	NULL	
DB-2	17252	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:07.543		NULL	NULL	NULL	NULL	
DB-2	17253	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:07.837		NULL	NULL	NULL	NULL	
DB-2	17254	NFSL757G120655          	NULL	NULL	Area Check                                                                                          	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:08.150		NULL	NULL	NULL	NULL	
DB-2	17278	NFSL757G120655          	NULL	NULL	20                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:25.100		NULL	NULL	NULL	NULL	
DB-2	17279	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:25.383		NULL	NULL	NULL	NULL	
DB-2	17280	NFSL757G120655          	NULL	NULL	Rectangle                                                                                           	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:25.690		NULL	NULL	NULL	NULL	
DB-2	17281	NFSL757G120655          	NULL	NULL	Rectangle                                                                                           	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:26.110		NULL	NULL	NULL	NULL	
DB-2	17282	NFSL757G120655          	NULL	NULL	Circle                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:26.553		NULL	NULL	NULL	NULL	
DB-2	17283	NFSL757G120655          	NULL	NULL	Circle                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:26.900		NULL	NULL	NULL	NULL	
DB-2	17176	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:55:07.027		NULL	NULL	NULL	NULL	
DB-2	17270	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:21.170		NULL	NULL	NULL	NULL	
DB-2	17271	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:21.983		NULL	NULL	NULL	NULL	
DB-2	17272	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:22.703		NULL	NULL	NULL	NULL	
DB-2	17273	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:23.240		NULL	NULL	NULL	NULL	
DB-2	17274	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:23.833		NULL	NULL	NULL	NULL	
DB-2	17275	NFSL757G120655          	NULL	NULL	3                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:24.140		NULL	NULL	NULL	NULL	
DB-2	17276	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:24.440		NULL	NULL	NULL	NULL	
DB-2	17277	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:24.720		NULL	NULL	NULL	NULL	
DB-2	17301	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:37.850		NULL	NULL	NULL	NULL	
DB-2	17302	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:38.297		NULL	NULL	NULL	NULL	
DB-2	17303	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:38.800		NULL	NULL	NULL	NULL	
DB-2	17304	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:39.367		NULL	NULL	NULL	NULL	
DB-2	17305	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:40.017		NULL	NULL	NULL	NULL	
DB-2	17306	NFSL757G120655          	NULL	NULL	150                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:40.320		NULL	NULL	NULL	NULL	
DB-2	17307	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:40.603		NULL	NULL	NULL	NULL	
DB-2	17308	NFSL757G120655          	NULL	NULL	Input Elevator                                                                                      	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:40.990		NULL	NULL	NULL	NULL	
DB-2	17332	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:57.450		NULL	NULL	NULL	NULL	
DB-2	17333	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:57.997		NULL	NULL	NULL	NULL	
DB-2	17334	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:58.640		NULL	NULL	NULL	NULL	
DB-2	17335	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:59.153		NULL	NULL	NULL	NULL	
DB-2	17336	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:59.560		NULL	NULL	NULL	NULL	
DB-2	17337	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:00.043		NULL	NULL	NULL	NULL	
DB-2	17338	NFSL757G120655          	99999999.0000	0.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:00.527		NULL	NULL	NULL	NULL	
DB-2	17339	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:01.070		NULL	NULL	NULL	NULL	
DB-2	17340	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:01.677		NULL	NULL	NULL	NULL	
DB-2	17354	NFSL757G120655          	NULL	NULL	Circle                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:12.490		NULL	NULL	NULL	NULL	
DB-2	17355	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:12.790		NULL	NULL	NULL	NULL	
DB-2	17356	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:13.097		NULL	NULL	NULL	NULL	
DB-2	17357	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:13.420		NULL	NULL	NULL	NULL	
DB-2	17358	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:13.990		NULL	NULL	NULL	NULL	
DB-2	17359	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:15.007		NULL	NULL	NULL	NULL	
DB-2	17265	NFSL757G120655          	NULL	NULL	Stop                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:15.410		NULL	NULL	NULL	NULL	
DB-2	17266	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:16.427		NULL	NULL	NULL	NULL	
DB-2	17267	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:17.527		NULL	NULL	NULL	NULL	
DB-2	17268	NFSL757G120655          	NULL	NULL	28                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:18.657		NULL	NULL	NULL	NULL	
DB-2	17269	NFSL757G120655          	NULL	NULL	Prompt Error                                                                                        	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:19.897		NULL	NULL	NULL	NULL	
DB-2	17286	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:28.330		NULL	NULL	NULL	NULL	
DB-2	17287	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:28.910		NULL	NULL	NULL	NULL	
DB-2	17288	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:29.573		NULL	NULL	NULL	NULL	
DB-2	17289	NFSL757G120655          	NULL	NULL	100                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:30.450		NULL	NULL	NULL	NULL	
DB-2	17290	NFSL757G120655          	NULL	NULL	Full Insp.                                                                                          	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:31.213		NULL	NULL	NULL	NULL	
DB-2	17291	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:32.013		NULL	NULL	NULL	NULL	
DB-2	17292	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:32.883		NULL	NULL	NULL	NULL	
DB-2	17316	NFSL757G120655          	NULL	NULL	750                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:47.387		NULL	NULL	NULL	NULL	
DB-2	17317	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:48.440		NULL	NULL	NULL	NULL	
DB-2	17318	NFSL757G120655          	NULL	NULL	750                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:49.557		NULL	NULL	NULL	NULL	
DB-2	17319	NFSL757G120655          	NULL	NULL	750                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:50.313		NULL	NULL	NULL	NULL	
DB-2	17320	NFSL757G120655          	NULL	NULL	3000                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:51.020		NULL	NULL	NULL	NULL	
DB-2	17321	NFSL757G120655          	NULL	NULL	3000                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:51.700		NULL	NULL	NULL	NULL	
DB-2	17322	NFSL757G120655          	NULL	NULL	2000                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:51.997		NULL	NULL	NULL	NULL	
DB-2	17348	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:08.467		NULL	NULL	NULL	NULL	
DB-2	17349	NFSL757G120655          	NULL	NULL	244.8                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:09.440		NULL	NULL	NULL	NULL	
DB-2	17350	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:10.597		NULL	NULL	NULL	NULL	
DB-2	17351	NFSL757G120655          	NULL	NULL	Disable                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:11.633		NULL	NULL	NULL	NULL	
DB-2	17352	NFSL757G120655          	NULL	NULL	122.4                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:11.920		NULL	NULL	NULL	NULL	
DB-2	17353	NFSL757G120655          	NULL	NULL	75                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:12.200		NULL	NULL	NULL	NULL	
DB-2	17370	NFSL757G120655          	NULL	NULL	4                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:28.163		NULL	NULL	NULL	NULL	
DB-2	17371	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:28.447		NULL	NULL	NULL	NULL	
DB-2	17372	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:28.760		NULL	NULL	NULL	NULL	
DB-2	17373	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:29.097		NULL	NULL	NULL	NULL	
DB-2	17374	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:29.383		NULL	NULL	NULL	NULL	
DB-2	17375	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:30.103		NULL	NULL	NULL	NULL	
DB-2	17284	NFSL757G120655          	NULL	NULL	Circle                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:27.283		NULL	NULL	NULL	NULL	
DB-2	17285	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:27.787		NULL	NULL	NULL	NULL	
DB-2	17309	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:41.270		NULL	NULL	NULL	NULL	
DB-2	17310	NFSL757G120655          	NULL	NULL	LF COUNT                                                                                            	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:41.943		NULL	NULL	NULL	NULL	
DB-2	17311	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:42.850		NULL	NULL	NULL	NULL	
DB-2	17312	NFSL757G120655          	NULL	NULL	30                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:43.640		NULL	NULL	NULL	NULL	
DB-2	17313	NFSL757G120655          	NULL	NULL	750                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:44.493		NULL	NULL	NULL	NULL	
DB-2	17314	NFSL757G120655          	NULL	NULL	750                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:45.413		NULL	NULL	NULL	NULL	
DB-2	17315	NFSL757G120655          	NULL	NULL	750                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:46.387		NULL	NULL	NULL	NULL	
DB-2	17341	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:02.330		NULL	NULL	NULL	NULL	
DB-2	17342	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:03.037		NULL	NULL	NULL	NULL	
DB-2	17343	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:03.820		NULL	NULL	NULL	NULL	
DB-2	17344	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:04.647		NULL	NULL	NULL	NULL	
DB-2	17345	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:05.517		NULL	NULL	NULL	NULL	
DB-2	17346	NFSL757G120655          	NULL	NULL	5                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:06.440		NULL	NULL	NULL	NULL	
DB-2	17347	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:07.433		NULL	NULL	NULL	NULL	
DB-2	17363	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:20.480		NULL	NULL	NULL	NULL	
DB-2	17364	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:21.977		NULL	NULL	NULL	NULL	
DB-2	17365	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:23.503		NULL	NULL	NULL	NULL	
DB-2	17366	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:25.067		NULL	NULL	NULL	NULL	
DB-2	17367	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:26.670		NULL	NULL	NULL	NULL	
DB-2	17368	NFSL757G120655          	NULL	NULL	6.35                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:27.470		NULL	NULL	NULL	NULL	
DB-2	17369	NFSL757G120655          	NULL	NULL	4                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:27.810		NULL	NULL	NULL	NULL	
DB-2	17387	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:38.700		NULL	NULL	NULL	NULL	
DB-2	17388	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.010		NULL	NULL	NULL	NULL	
DB-2	17389	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.293		NULL	NULL	NULL	NULL	
DB-2	17390	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.597		NULL	NULL	NULL	NULL	
DB-2	17391	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.920		NULL	NULL	NULL	NULL	
DB-2	17392	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:40.400		NULL	NULL	NULL	NULL	
DB-2	17393	NFSL757G120655          	NULL	NULL	0.066                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:41.187		NULL	NULL	NULL	NULL	
DB-2	17394	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:42.067		NULL	NULL	NULL	NULL	
DB-2	17376	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:31.080		NULL	NULL	NULL	NULL	
